timestamps,X,Y,Z,IR,RED
415.818,-0.155126,-0.088072,0.969788,122716,99536
415.8648,-0.168137,-0.089072,0.962782,122881,99543
415.9116,-0.151123,-0.083067,0.962782,122975,99607
415.9584,-0.152124,-0.083067,0.965785,123050,99654
416.0052,-0.157128,-0.088072,0.952774,123066,99419
416.052,-0.153124,-0.084068,0.965785,121423,98978
416.0988,-0.150122,-0.08607,0.963783,121638,99019
416.1456,-0.143116,-0.084068,0.973791,121768,99098
416.1924,-0.153124,-0.087071,0.948771,121885,99172
416.2392,-0.151123,-0.082067,0.95978,121989,99255
416.286,-0.152124,-0.077063,0.974792,122069,99174
416.3328,-0.161131,-0.088072,0.962782,121971,99190
416.3796,-0.161131,-0.089072,0.954776,121948,99275
416.4264,-0.153124,-0.087071,0.961781,122140,99315
416.4732,-0.158128,-0.085069,0.968787,122339,99420
416.52,-0.155126,-0.085069,0.965785,122697,99511
416.5668,-0.153124,-0.083067,0.948771,122756,99544
416.6136,-0.159129,-0.084068,0.986802,122830,99555
416.6604,-0.140114,-0.079064,0.982799,122913,99600
416.7072,-0.150122,-0.081066,0.981798,122776,99306
416.754,-0.151123,-0.087071,0.966785,121761,98961
416.8008,-0.154125,-0.08607,0.957778,121355,98917
416.8476,-0.163133,-0.091074,0.938763,121323,98957
416.8944,-0.152124,-0.085069,0.945768,121537,99038
416.9412,-0.14712,-0.079064,0.983799,121598,99079
416.988,-0.151123,-0.082067,0.965785,121679,99097
417.0348,-0.153124,-0.083067,0.952774,121745,99168
417.0816,-0.159129,-0.087071,0.94777,121853,99172
417.1284,-0.16013,-0.081066,0.951773,122032,99281
417.1752,-0.14712,-0.076062,0.982799,122248,99354
417.222,-0.14712,-0.078063,0.97179,122326,99426
417.2688,-0.162132,-0.082067,0.957778,122465,99469
417.3156,-0.169137,-0.089072,0.95978,122556,99489
417.3624,-0.149121,-0.080065,0.981798,122627,99494
417.4092,-0.154125,-0.085069,0.965785,122792,99542
417.456,-0.14812,-0.08607,0.965785,121545,98908
417.5028,-0.16013,-0.088072,0.961781,121250,98883
417.5496,-0.16013,-0.088072,0.961781,121275,98943
417.5964,-0.152124,-0.082067,0.952774,121483,98991
417.6432,-0.14712,-0.077063,0.97179,121524,99058
417.69,-0.150122,-0.078063,0.961781,121751,99098
417.7368,-0.143116,-0.076062,0.969788,121720,99135
417.7836,-0.155126,-0.08607,0.953775,121677,99117
417.8304,-0.159129,-0.083067,0.995809,121678,99144
417.8772,-0.14812,-0.080065,0.983799,121797,99217
417.924,-0.150122,-0.084068,0.966785,122306,99424
417.9708,-0.154125,-0.085069,0.962782,122445,99414
418.0176,-0.153124,-0.084068,0.963783,122546,99468
418.0644,-0.150122,-0.085069,0.97179,122614,99429
418.1112,-0.152124,-0.088072,0.939764,122645,99526
418.158,-0.158128,-0.090073,0.939764,122766,99604
418.2048,-0.157128,-0.085069,0.960781,122957,99537
418.2516,-0.16013,-0.078063,0.93576,122205,99067
418.2984,-0.146119,-0.082067,0.982799,121262,98887
418.3452,-0.14812,-0.080065,0.973791,121181,98930
418.392,-0.155126,-0.082067,0.968787,121519,99051
418.4388,-0.14712,-0.083067,0.980797,121675,99167
418.4856,-0.155126,-0.08607,0.949772,121755,99133
418.5324,-0.152124,-0.082067,0.964784,121678,99086
418.5792,-0.14812,-0.08607,0.951773,121678,99126
418.626,-0.154125,-0.08607,0.962782,121727,99189
418.6728,-0.16013,-0.089072,0.975793,121950,99285
418.7196,-0.140114,-0.08607,0.970789,122219,99320
418.7664,-0.154125,-0.08607,0.95978,122343,99382
418.8132,-0.145118,-0.082067,0.980797,122468,99415
418.86,-0.152124,-0.083067,0.965785,122628,99497
418.9068,-0.151123,-0.08607,0.97179,122751,99544
418.9536,-0.156127,-0.085069,0.966785,122349,99108
419.0004,-0.153124,-0.088072,0.960781,121309,98873
419.0472,-0.154125,-0.087071,0.951773,121156,98830
419.094,-0.151123,-0.085069,0.963783,121288,98919
419.1408,-0.157128,-0.085069,0.958779,121464,99009
419.1876,-0.154125,-0.084068,0.965785,121550,99075
419.2344,-0.149121,-0.077063,0.982799,121705,99128
419.2812,-0.14712,-0.080065,0.982799,121691,99113
419.328,-0.152124,-0.084068,0.967786,121760,99184
419.3748,-0.158128,-0.088072,0.954776,121916,99290
419.4216,-0.154125,-0.085069,0.943767,122158,99287
419.4684,-0.151123,-0.082067,0.961781,122381,99359
419.5152,-0.153124,-0.082067,0.93576,122522,99416
419.562,-0.153124,-0.082067,0.953775,122567,99484
419.6088,-0.149121,-0.087071,0.967786,122642,99545
419.6556,-0.161131,-0.08607,0.97279,122740,99562
419.7024,-0.161131,-0.08607,0.960781,122861,99614
419.7492,-0.157128,-0.083067,0.968787,123003,99525
419.796,-0.150122,-0.08607,0.962782,121163,98846
419.8428,-0.153124,-0.088072,0.957778,121226,98975
419.8896,-0.157128,-0.083067,0.946769,121397,99038
419.9364,-0.155126,-0.082067,0.962782,121514,99043
419.9832,-0.14712,-0.087071,0.969788,121699,99068
420.03,-0.157128,-0.084068,0.952774,121701,99141
420.0768,-0.157128,-0.08607,0.95978,121677,99120
420.1236,-0.157128,-0.085069,0.953775,121692,99136
420.1704,-0.144117,-0.080065,0.968787,121829,99171
420.2172,-0.17214,-0.087071,0.946769,122055,99264
420.264,-0.152124,-0.085069,0.966785,122450,99405
420.3108,-0.158128,-0.091074,0.951773,122623,99467
420.3576,-0.151123,-0.085069,0.955777,122682,99494
420.4044,-0.159129,-0.085069,0.983799,122764,99507
420.4512,-0.159129,-0.088072,0.97279,122864,99539
420.498,-0.149121,-0.079064,0.964784,123012,99650
420.5448,-0.146119,-0.079064,0.987803,123172,99614
420.5916,-0.137111,-0.082067,0.95978,122260,99073
420.6384,-0.139113,-0.084068,0.967786,121316,98852
420.6852,-0.155126,-0.090073,0.957778,121204,98888
420.732,-0.152124,-0.082067,0.964784,121617,99116
420.7788,-0.14712,-0.083067,0.946769,121697,99188
420.8256,-0.146119,-0.089072,0.952774,121852,99178
420.8724,-0.142115,-0.091074,0.946769,121800,99152
420.9192,-0.150122,-0.090073,0.976794,121804,99179
420.966,-0.14712,-0.088072,0.963783,121934,99244
421.0128,-0.140114,-0.084068,0.981798,122124,99364
421.0596,-0.14712,-0.084068,0.968787,122379,99417
421.1064,-0.149121,-0.084068,0.975793,122576,99516
421.1532,-0.153124,-0.082067,0.967786,122736,99557
421.2,-0.153124,-0.088072,0.966785,122952,99640
421.2468,-0.144117,-0.08607,0.979796,123079,99699
421.2936,-0.149121,-0.080065,0.986802,123207,99722
421.3404,-0.151123,-0.089072,0.95978,123210,99473
421.3872,-0.150122,-0.083067,0.966785,121845,98991
421.434,-0.14812,-0.090073,0.963783,121227,98927
421.4808,-0.163133,-0.085069,0.962782,121339,99036
421.5276,-0.161131,-0.084068,0.929755,121580,99142
421.5744,-0.162132,-0.085069,0.950773,121742,99151
421.6212,-0.156127,-0.084068,0.97179,121945,99250
421.668,-0.159129,-0.085069,0.960781,121874,99241
421.7148,-0.14812,-0.082067,0.974792,121981,99213
421.7616,-0.14812,-0.082067,0.9848,122093,99356
421.8084,-0.164133,-0.087071,0.948771,122408,99419
421.8552,-0.151123,-0.083067,0.964784,122582,99509
421.902,-0.179146,-0.085069,0.928755,122738,99565
421.9488,-0.157128,-0.082067,0.94777,122902,99621
421.9956,-0.155126,-0.085069,0.954776,122993,99648
422.0424,-0.158128,-0.083067,0.952774,123059,99698
422.0892,-0.173141,-0.085069,0.944768,123195,99726
422.136,-0.149121,-0.083067,0.962782,121649,98951
422.1828,-0.14812,-0.081066,0.955777,121225,98933
422.2296,-0.140114,-0.07406,0.988803,121469,99010
422.2764,-0.151123,-0.087071,0.943767,121716,99151
422.3232,-0.168137,-0.090073,0.936761,121776,99217
422.37,-0.162132,-0.081066,0.948771,122025,99320
422.4168,-0.143116,-0.081066,0.988803,122131,99217
422.4636,-0.136111,-0.078063,0.990805,122023,99225
422.5104,-0.143116,-0.085069,0.969788,121976,99289
422.5572,-0.163133,-0.087071,0.941765,122123,99347
422.604,-0.156127,-0.081066,0.969788,122722,99539
422.6508,-0.155126,-0.082067,0.967786,122892,99630
422.6976,-0.151123,-0.083067,0.969788,123053,99652
422.7444,-0.151123,-0.085069,0.977794,123127,99673
422.7912,-0.145118,-0.084068,0.953775,123160,99719
422.838,-0.145118,-0.087071,0.950773,123312,99758
422.8848,-0.144117,-0.088072,0.95978,123120,99335
422.9316,-0.146119,-0.092075,0.961781,121763,98913
422.9784,-0.151123,-0.088072,0.95978,121279,98886
423.0252,-0.14812,-0.08607,0.970789,121384,99024
423.072,-0.151123,-0.082067,0.962782,121820,99234
423.1188,-0.159129,-0.08607,0.946769,121999,99252
423.1656,-0.151123,-0.08607,0.960781,121973,99262
423.2124,-0.16013,-0.083067,0.981798,121960,99169
423.2592,-0.155126,-0.087071,0.97279,122031,99236
423.306,-0.141115,-0.079064,0.97179,122157,99354
423.3528,-0.152124,-0.078063,0.951773,122407,99465
423.3996,-0.156127,-0.085069,0.955777,122642,99556
423.4464,-0.154125,-0.082067,0.94777,122828,99584
423.4932,-0.14812,-0.082067,0.943767,122974,99620
423.54,-0.155126,-0.087071,0.964784,123182,99752
423.5868,-0.152124,-0.078063,0.988803,123344,99710
423.6336,-0.163133,-0.087071,0.962782,123215,99353
423.6804,-0.155126,-0.089072,0.975793,121736,99011
423.7272,-0.153124,-0.081066,0.957778,121246,98914
423.774,-0.157128,-0.089072,0.960781,121379,99027
423.8208,-0.14812,-0.081066,0.968787,121649,99074
423.8676,-0.150122,-0.087071,0.954776,121840,99168
423.9144,-0.159129,-0.082067,0.970789,121931,99272
423.9612,-0.154125,-0.084068,0.945768,122098,99215
424.008,-0.155126,-0.08607,0.964784,122005,99258
424.0548,-0.155126,-0.08607,0.962782,122237,99320
424.1016,-0.151123,-0.090073,0.950773,122501,99431
424.1484,-0.146119,-0.085069,0.976794,122730,99493
424.1952,-0.152124,-0.087071,0.95978,122885,99605
424.242,-0.14712,-0.081066,0.982799,122972,99634
424.2888,-0.142115,-0.077063,0.979796,123037,99663
424.3356,-0.140114,-0.081066,0.973791,123154,99688
424.3824,-0.143116,-0.085069,0.97279,123309,99702
424.4292,-0.145118,-0.082067,0.97279,123467,99767
424.476,-0.152124,-0.084068,0.963783,121247,98890
424.5228,-0.149121,-0.081066,0.963783,121328,99063
424.5696,-0.154125,-0.090073,0.955777,121580,99166
424.6164,-0.159129,-0.091074,0.94777,121763,99196
424.6632,-0.161131,-0.085069,0.962782,121966,99218
424.71,-0.16013,-0.085069,0.943767,122070,99264
424.7568,-0.14712,-0.08607,0.962782,121950,99241
424.8036,-0.14712,-0.090073,0.967786,121906,99254
424.8504,-0.158128,-0.080065,0.967786,122025,99288
424.8972,-0.144117,-0.079064,0.961781,122238,99399
424.944,-0.152124,-0.082067,0.967786,122812,99595
424.9908,-0.150122,-0.085069,0.973791,122965,99573
425.0376,-0.154125,-0.080065,0.978795,123036,99655
425.0844,-0.154125,-0.080065,0.977794,123131,99717
425.1312,-0.152124,-0.087071,0.954776,123204,99588
425.178,-0.149121,-0.08607,0.956777,122079,99035
425.2248,-0.149121,-0.087071,0.9848,121228,98935
425.2716,-0.143116,-0.081066,0.981798,121249,99022
425.3184,-0.14712,-0.077063,0.966785,121477,99065
425.3652,-0.14812,-0.083067,0.964784,121662,99172
425.412,-0.155126,-0.082067,0.963783,121943,99235
425.4588,-0.14712,-0.082067,0.974792,121898,99143
425.5056,-0.142115,-0.080065,0.978795,121900,99202
425.5524,-0.142115,-0.085069,0.953775,121997,99313
425.5992,-0.155126,-0.084068,0.948771,122262,99420
425.646,-0.141115,-0.084068,0.97279,122507,99516
425.6928,-0.145118,-0.090073,0.976794,122755,99517
425.7396,-0.149121,-0.089072,0.962782,122813,99590
425.7864,-0.142115,-0.089072,0.990805,122940,99644
425.8332,-0.151123,-0.081066,0.986802,123044,99592
425.88,-0.152124,-0.084068,0.967786,121651,98968
425.9268,-0.152124,-0.087071,0.960781,121135,98860
425.9736,-0.14812,-0.085069,0.963783,121153,98962
426.0204,-0.156127,-0.08607,0.961781,121377,99046
426.0672,-0.156127,-0.08607,0.967786,121513,99099
426.114,-0.145118,-0.081066,0.975793,121689,99204
426.1608,-0.145118,-0.08607,0.965785,121792,99181
426.2076,-0.150122,-0.080065,0.965785,121760,99153
426.2544,-0.149121,-0.08607,0.955777,121740,99172
426.3012,-0.14712,-0.080065,0.954776,121869,99240
426.348,-0.155126,-0.084068,0.962782,122438,99464
426.3948,-0.158128,-0.084068,0.962782,122620,99547
426.4416,-0.156127,-0.085069,0.980797,122788,99526
426.4884,-0.159129,-0.08607,0.963783,122795,99578
426.5352,-0.159129,-0.090073,0.957778,122886,99613
426.582,-0.14812,-0.087071,0.964784,122995,99646
426.6288,-0.132107,-0.077063,0.994808,123143,99708
426.6756,-0.146119,-0.085069,0.967786,123176,99469
426.7224,-0.16013,-0.084068,0.962782,121830,98928
426.7692,-0.170138,-0.088072,0.942766,121150,98802
426.816,-0.149121,-0.080065,0.968787,121475,99012
426.8628,-0.167136,-0.083067,0.950773,121602,99136
426.9096,-0.143116,-0.083067,0.9848,121793,99153
426.9564,-0.158128,-0.08607,0.962782,121832,99105
427.0032,-0.14812,-0.082067,0.97279,121741,99145
427.05,-0.157128,-0.090073,0.948771,121757,99223
427.0968,-0.151123,-0.084068,0.965785,121946,99302
427.1436,-0.149121,-0.082067,0.975793,122189,99353
427.1904,-0.146119,-0.083067,0.977794,122433,99435
427.2372,-0.150122,-0.087071,0.983799,122566,99525
427.284,-0.151123,-0.082067,0.967786,122909,99586
427.3308,-0.155126,-0.082067,0.953775,122976,99647
427.3776,-0.152124,-0.082067,0.970789,123100,99699
427.4244,-0.150122,-0.084068,0.964784,123294,99781
427.4712,-0.162132,-0.088072,0.941765,123290,99435
427.518,-0.146119,-0.080065,0.962782,121794,98981
427.5648,-0.149121,-0.084068,0.967786,121133,98877
427.6116,-0.14812,-0.085069,0.953775,121204,98937
427.6584,-0.158128,-0.085069,0.953775,121487,99018
427.7052,-0.161131,-0.087071,0.932758,121639,99093
427.752,-0.151123,-0.082067,0.964784,121750,99142
427.7988,-0.157128,-0.08607,0.946769,121810,99164
427.8456,-0.157128,-0.084068,0.956777,121834,99248
427.8924,-0.151123,-0.080065,0.975793,122135,99344
427.9392,-0.154125,-0.081066,0.963783,122342,99432
427.986,-0.167136,-0.091074,0.956777,122605,99524
428.0328,-0.161131,-0.08607,0.954776,122768,99536
428.0796,-0.151123,-0.083067,0.961781,122784,99559
428.1264,-0.162132,-0.088072,0.95978,122887,99609
428.1732,-0.155126,-0.085069,0.962782,122992,99642
428.22,-0.151123,-0.082067,0.966785,121594,98900
428.2668,-0.159129,-0.083067,0.934759,121074,98861
428.3136,-0.155126,-0.084068,0.953775,121207,98912
428.3604,-0.145118,-0.081066,0.968787,121377,99060
428.4072,-0.150122,-0.081066,0.953775,121584,99072
428.454,-0.157128,-0.08607,0.95978,121747,99196
428.5008,-0.14812,-0.079064,0.988803,121872,99173
428.5476,-0.136111,-0.080065,0.980797,121789,99124
428.5944,-0.154125,-0.087071,0.966785,121689,99152
428.6412,-0.14712,-0.081066,0.973791,121846,99243
428.688,-0.151123,-0.081066,0.965785,122502,99478
428.7348,-0.155126,-0.082067,0.969788,122693,99505
428.7816,-0.155126,-0.082067,0.962782,122789,99562
428.8284,-0.14712,-0.078063,0.97179,122850,99585
428.8752,-0.152124,-0.08607,0.95978,122979,99598
428.922,-0.13511,-0.083067,0.954776,123071,99641
428.9688,-0.149121,-0.080065,0.963783,122611,99129
429.0156,-0.161131,-0.088072,0.949772,121296,98829
429.0624,-0.166135,-0.08607,0.940764,121017,98837
429.1092,-0.155126,-0.081066,0.951773,121171,98961
429.156,-0.150122,-0.087071,0.961781,121554,99113
429.2028,-0.149121,-0.082067,0.974792,121729,99081
429.2496,-0.16013,-0.082067,0.983799,121628,99084
429.2964,-0.143116,-0.083067,0.978795,121596,99112
429.3432,-0.161131,-0.084068,0.961781,121682,99194
429.39,-0.165134,-0.093076,0.925752,121955,99224
429.4368,-0.194158,-0.083067,0.951773,122140,99341
429.4836,-0.171139,-0.08607,0.948771,122352,99435
429.5304,-0.154125,-0.094076,0.961781,122568,99425
429.5772,-0.17214,-0.089072,0.95978,122709,99460
429.624,-0.152124,-0.08607,0.966785,122883,99599
429.6708,-0.154125,-0.083067,0.954776,123072,99488
429.7176,-0.164133,-0.08607,0.951773,121959,98959
429.7644,-0.143116,-0.08607,0.960781,120994,98792
429.8112,-0.156127,-0.084068,0.956777,120955,98835
429.858,-0.153124,-0.08607,0.952774,121146,98918
429.9048,-0.140114,-0.077063,0.975793,121326,98933
429.9516,-0.158128,-0.088072,0.944768,121469,98986
429.9984,-0.156127,-0.088072,0.960781,121612,99061
430.0452,-0.139113,-0.083067,0.980797,121536,99043
430.092,-0.14812,-0.081066,0.963783,121702,99173
430.1388,-0.152124,-0.082067,0.969788,121902,99252
430.1856,-0.154125,-0.085069,0.957778,122131,99322
430.2324,-0.156127,-0.085069,0.97179,122344,99457
430.2792,-0.14812,-0.085069,0.973791,122527,99490
430.326,-0.152124,-0.080065,0.988803,122646,99518
430.3728,-0.153124,-0.085069,0.957778,122752,99487
430.4196,-0.154125,-0.082067,0.965785,122794,99535
430.4664,-0.164133,-0.082067,0.939764,122982,99662
430.5132,-0.156127,-0.084068,0.952774,123058,99426
430.56,-0.149121,-0.083067,0.966785,120954,98756
430.6068,-0.146119,-0.082067,0.966785,121126,98862
430.6536,-0.159129,-0.08607,0.949772,121315,98936
430.7004,-0.155126,-0.079064,0.953775,121387,99039
430.7472,-0.159129,-0.085069,0.956777,121634,99054
430.794,-0.157128,-0.08607,0.948771,121665,99040
430.8408,-0.171139,-0.089072,0.952774,121552,99087
430.8876,-0.139113,-0.078063,0.97179,121579,99063
430.9344,-0.142115,-0.080065,0.974792,121791,99106
430.9812,-0.138112,-0.079064,0.989804,122054,99257
431.028,-0.149121,-0.082067,0.968787,122465,99410
431.0748,-0.146119,-0.080065,0.977794,122536,99448
431.1216,-0.142115,-0.085069,0.966785,122605,99493
431.1684,-0.14812,-0.085069,0.95978,122730,99530
431.2152,-0.156127,-0.085069,0.964784,122889,99492
431.262,-0.14712,-0.079064,0.981798,122423,99069
431.3088,-0.163133,-0.08607,0.949772,121106,98747
431.3556,-0.14812,-0.080065,0.957778,120858,98771
431.4024,-0.158128,-0.077063,0.965785,120995,98870
431.4492,-0.162132,-0.080065,0.962782,121187,98923
431.496,-0.154125,-0.084068,0.964784,121584,99051
431.5428,-0.142115,-0.080065,0.978795,121542,98987
431.5896,-0.14712,-0.085069,0.95978,121463,99011
431.6364,-0.165134,-0.085069,0.943767,121552,99088
431.6832,-0.161131,-0.085069,0.962782,121804,99225
431.73,-0.16013,-0.089072,0.963783,122047,99306
431.7768,-0.151123,-0.088072,0.975793,122194,99328
431.8236,-0.153124,-0.08607,0.957778,122319,99380
431.8704,-0.141115,-0.07406,0.986802,122463,99370
431.9172,-0.163133,-0.082067,0.944768,122569,99378
431.964,-0.151123,-0.082067,0.961781,121202,98780
432.0108,-0.157128,-0.082067,0.960781,120776,98697
432.0576,-0.157128,-0.08607,0.962782,120880,98827
432.1044,-0.157128,-0.090073,0.962782,121045,98857
432.1512,-0.150122,-0.084068,0.97179,121159,98929
432.198,-0.158128,-0.083067,0.963783,121304,99013
432.2448,-0.169137,-0.093076,0.950773,121391,99002
432.2916,-0.157128,-0.087071,0.968787,121339,98997
432.3384,-0.145118,-0.080065,0.94777,121345,98997
432.3852,-0.142115,-0.079064,0.963783,121480,98998
432.432,-0.151123,-0.087071,0.95978,122023,99189
432.4788,-0.151123,-0.084068,0.961781,122161,99302
432.5256,-0.153124,-0.084068,0.953775,122275,99258
432.5724,-0.16013,-0.088072,0.951773,122342,99344
432.6192,-0.153124,-0.080065,0.951773,122389,99401
432.666,-0.145118,-0.076062,0.988803,122538,99391
432.7128,-0.145118,-0.076062,0.986802,121892,98927
432.7596,-0.151123,-0.083067,0.974792,120855,98694
432.8064,-0.141115,-0.076062,0.967786,120689,98633
432.8532,-0.150122,-0.087071,0.937762,120836,98701
432.9,-0.152124,-0.084068,0.966785,121180,98863
432.9468,-0.16013,-0.080065,0.94777,121189,98900
432.9936,-0.161131,-0.080065,0.962782,121181,98915
433.0404,-0.163133,-0.088072,0.953775,121241,98874
433.0872,-0.154125,-0.087071,0.965785,121429,98992
433.134,-0.167136,-0.084068,0.950773,121648,99089
433.1808,-0.14812,-0.082067,0.966785,121824,99213
433.2276,-0.14712,-0.08607,0.976794,122046,99194
433.2744,-0.151123,-0.08607,0.962782,122130,99274
433.3212,-0.146119,-0.08607,0.981798,122289,99262
433.368,-0.154125,-0.080065,0.958779,122564,99432
433.4148,-0.158128,-0.082067,0.962782,122487,99078
433.4616,-0.149121,-0.083067,0.945768,121098,98686
433.5084,-0.149121,-0.084068,0.955777,120614,98644
433.5552,-0.153124,-0.076062,0.953775,120703,98702
433.602,-0.154125,-0.079064,0.969788,120866,98779
433.6488,-0.166135,-0.085069,0.934759,120991,98833
433.6956,-0.171139,-0.088072,0.950773,121148,98917
433.7424,-0.176143,-0.087071,0.961781,121286,98931
433.7892,-0.151123,-0.083067,0.969788,121231,98848
433.836,-0.153124,-0.081066,0.966785,121469,98971
433.8828,-0.149121,-0.078063,0.965785,121690,99109
433.9296,-0.142115,-0.078063,0.978795,121895,99217
433.9764,-0.157128,-0.084068,0.94777,122055,99231
434.0232,-0.161131,-0.08607,0.946769,122197,99224
434.07,-0.166135,-0.08607,0.976794,122279,99272
434.1168,-0.158128,-0.085069,0.962782,122402,99341
434.1636,-0.151123,-0.083067,0.967786,122456,99229
434.2104,-0.14712,-0.080065,0.979796,121469,98746
434.2572,-0.137111,-0.082067,0.990805,120673,98611
434.304,-0.14712,-0.085069,0.961781,120921,98752
434.3508,-0.145118,-0.081066,0.960781,121022,98830
434.3976,-0.153124,-0.082067,0.968787,121270,98890
434.4444,-0.136111,-0.075061,0.978795,121350,98835
434.4912,-0.151123,-0.079064,0.967786,121258,98812
434.538,-0.144117,-0.080065,0.970789,121277,98879
434.5848,-0.151123,-0.080065,0.960781,121441,99004
434.6316,-0.153124,-0.085069,0.949772,121666,99080
434.6784,-0.136111,-0.078063,0.989804,121947,99120
434.7252,-0.14812,-0.088072,0.953775,122113,99188
434.772,-0.151123,-0.087071,0.964784,122460,99282
434.8188,-0.146119,-0.083067,0.975793,122318,99093
434.8656,-0.157128,-0.082067,0.970789,121136,98582
434.9124,-0.145118,-0.076062,0.979796,120585,98557
434.9592,-0.14712,-0.080065,0.966785,120656,98673
435.006,-0.161131,-0.08607,0.957778,120826,98718
435.0528,-0.14812,-0.079064,0.977794,120969,98776
435.0996,-0.161131,-0.084068,0.979796,121101,98859
435.1464,-0.156127,-0.084068,0.964784,121241,98899
435.1932,-0.164133,-0.090073,0.956777,121202,98871
435.24,-0.152124,-0.081066,0.964784,121389,99016
435.2868,-0.154125,-0.088072,0.937762,121692,99062
435.3336,-0.158128,-0.090073,0.949772,121863,99151
435.3804,-0.144117,-0.087071,0.970789,122048,99210
435.4272,-0.132107,-0.077063,0.978795,122211,99290
435.474,-0.140114,-0.079064,0.976794,122293,99270
435.5208,-0.14712,-0.085069,0.97279,122383,99300
435.5676,-0.14812,-0.08607,0.960781,122523,99329
435.6144,-0.146119,-0.084068,0.968787,122037,98876
435.6612,-0.138112,-0.081066,0.967786,120831,98536
435.708,-0.153124,-0.08607,0.964784,120782,98709
435.7548,-0.145118,-0.078063,0.966785,120917,98748
435.8016,-0.145118,-0.080065,0.967786,121035,98818
435.8484,-0.162132,-0.092075,0.948771,121231,98818
435.8952,-0.152124,-0.080065,0.970789,121191,98813
435.942,-0.162132,-0.087071,0.952774,121143,98834
435.9888,-0.16013,-0.087071,0.946769,121238,98925
436.0356,-0.14812,-0.079064,0.969788,121484,99040
436.0824,-0.152124,-0.085069,0.974792,121722,99094
436.1292,-0.149121,-0.081066,0.949772,121965,99222
436.176,-0.149121,-0.078063,0.973791,122324,99271
436.2228,-0.14712,-0.080065,0.973791,122413,99337
436.2696,-0.14712,-0.079064,0.980797,122558,99409
436.3164,-0.150122,-0.076062,0.980797,122747,99328
436.3632,-0.152124,-0.079064,0.976794,121661,98739
436.41,-0.150122,-0.082067,0.97179,120691,98589
436.4568,-0.157128,-0.079064,0.961781,120635,98613
436.5036,-0.144117,-0.080065,0.961781,120867,98682
436.5504,-0.159129,-0.084068,0.961781,121058,98736
436.5972,-0.153124,-0.081066,0.957778,121199,98845
436.644,-0.150122,-0.085069,0.965785,121298,98820
436.6908,-0.157128,-0.081066,0.961781,121434,98929
436.7376,-0.153124,-0.079064,0.964784,121557,99066
436.7844,-0.14812,-0.082067,0.966785,121888,99092
436.8312,-0.164133,-0.091074,0.951773,122137,99177
436.878,-0.163133,-0.090073,0.951773,122350,99258
436.9248,-0.151123,-0.082067,0.97279,122436,99325
436.9716,-0.144117,-0.08607,0.979796,122490,99371
437.0184,-0.134109,-0.079064,0.97279,122608,99355
437.0652,-0.153124,-0.079064,0.961781,122789,99393
437.112,-0.152124,-0.083067,0.966785,120607,98593
437.1588,-0.14812,-0.080065,0.973791,120751,98673
437.2056,-0.161131,-0.085069,0.949772,121035,98759
437.2524,-0.16013,-0.089072,0.966785,121121,98856
437.2992,-0.159129,-0.089072,0.954776,121401,98878
437.346,-0.163133,-0.085069,0.963783,121499,98854
437.3928,-0.141115,-0.082067,0.978795,121385,98900
437.4396,-0.144117,-0.076062,0.980797,121356,98900
437.4864,-0.142115,-0.075061,0.97279,121490,99009
437.5332,-0.150122,-0.083067,0.969788,121765,99136
437.58,-0.149121,-0.080065,0.964784,122331,99297
437.6268,-0.154125,-0.087071,0.962782,122493,99280
437.6736,-0.150122,-0.08607,0.966785,122517,99365
437.7204,-0.156127,-0.084068,0.968787,122641,99388
437.7672,-0.150122,-0.082067,0.966785,122353,98952
437.814,-0.143116,-0.081066,0.969788,120992,98617
437.8608,-0.151123,-0.082067,0.961781,120644,98598
437.9076,-0.154125,-0.081066,0.953775,120787,98689
437.9544,-0.150122,-0.079064,0.95978,120981,98785
438.0012,-0.163133,-0.085069,0.976794,121126,98856
438.048,-0.149121,-0.085069,0.966785,121432,98913
438.0948,-0.156127,-0.079064,0.960781,121409,98860
438.1416,-0.153124,-0.08607,0.967786,121483,98946
438.1884,-0.149121,-0.080065,0.953775,121685,99068
438.2352,-0.164133,-0.08607,0.936761,121938,99193
438.282,-0.163133,-0.093076,0.956777,122242,99240
438.3288,-0.168137,-0.088072,0.948771,122380,99345
438.3756,-0.159129,-0.087071,0.932758,122510,99348
438.4224,-0.143116,-0.082067,0.957778,122635,99331
438.4692,-0.150122,-0.091074,0.955777,122721,99412
438.516,-0.151123,-0.08607,0.967786,121117,98577
438.5628,-0.151123,-0.084068,0.963783,120654,98584
438.6096,-0.141115,-0.07406,0.970789,120683,98684
438.6564,-0.158128,-0.078063,0.961781,120922,98763
438.7032,-0.143116,-0.082067,0.952774,121131,98800
438.75,-0.158128,-0.081066,0.973791,121356,98881
438.7968,-0.158128,-0.079064,0.975793,121443,98925
438.8436,-0.16013,-0.087071,0.966785,121370,98907
438.8904,-0.169137,-0.087071,0.954776,121355,98941
438.9372,-0.165134,-0.085069,0.940764,121501,98972
438.984,-0.146119,-0.081066,0.970789,122152,99184
439.0308,-0.151123,-0.082067,0.966785,122319,99330
439.0776,-0.142115,-0.082067,0.960781,122485,99377
439.1244,-0.136111,-0.082067,0.960781,122579,99402
439.1712,-0.141115,-0.08607,0.95978,122686,99391
439.218,-0.14712,-0.07406,0.968787,122841,99443
439.2648,-0.149121,-0.079064,0.970789,122856,99237
