timestamps,X,Y,Z,activities
471.8376,-0.138112,-0.089072,0.949772,2
471.8844,-0.141115,-0.084068,0.980797,2
471.9312,-0.152124,-0.089072,0.961781,2
471.978,-0.155126,-0.091074,0.942766,2
472.0248,-0.138112,-0.08607,0.966785,2
472.0716,-0.155126,-0.08607,0.956777,2
472.1184,-0.145118,-0.081066,0.970789,2
472.1652,-0.144117,-0.07406,0.981798,2
472.212,-0.14712,-0.084068,0.969788,2
472.2588,-0.153124,-0.083067,0.970789,2
472.3056,-0.156127,-0.087071,0.955777,2
472.3524,-0.14812,-0.085069,0.962782,2
472.3992,-0.134109,-0.083067,0.966785,2
472.446,-0.155126,-0.091074,0.950773,2
472.4928,-0.141115,-0.087071,0.97179,2
472.5396,-0.138112,-0.087071,0.950773,2
472.5864,-0.139113,-0.079064,0.969788,2
472.6332,-0.134109,-0.079064,0.988803,2
472.68,-0.144117,-0.087071,0.966785,2
472.7268,-0.144117,-0.080065,0.983799,2
472.7736,-0.140114,-0.079064,0.991806,2
472.8204,-0.142115,-0.079064,0.978795,2
472.8672,-0.144117,-0.083067,0.97279,2
472.914,-0.14712,-0.085069,0.961781,2
472.9608,-0.159129,-0.087071,0.957778,2
473.0076,-0.156127,-0.096078,0.943767,2
473.0544,-0.16013,-0.091074,0.958779,2
473.1012,-0.150122,-0.087071,0.969788,2
473.148,-0.149121,-0.087071,0.965785,2
473.1948,-0.153124,-0.088072,0.951773,2
473.2416,-0.149121,-0.083067,0.967786,2
473.2884,-0.161131,-0.08607,0.97179,2
473.3352,-0.156127,-0.087071,0.964784,2
473.382,-0.145118,-0.085069,0.956777,2
473.4288,-0.142115,-0.087071,0.981798,2
473.4756,-0.134109,-0.079064,0.986802,2
473.5224,-0.151123,-0.082067,0.981798,2
473.5692,-0.145118,-0.078063,0.967786,2
473.616,-0.146119,-0.085069,0.962782,2
473.6628,-0.134109,-0.080065,0.979796,2
473.7096,-0.152124,-0.08607,0.956777,2
473.7564,-0.149121,-0.08607,0.954776,2
473.8032,-0.136111,-0.085069,0.968787,2
473.85,-0.140114,-0.082067,0.969788,2
473.8968,-0.146119,-0.083067,0.973791,2
473.9436,-0.152124,-0.084068,0.975793,2
473.9904,-0.154125,-0.082067,0.969788,2
474.0372,-0.14812,-0.079064,0.988803,2
474.084,-0.150122,-0.089072,0.968787,2
474.1308,-0.14812,-0.083067,0.940764,2
474.1776,-0.127103,-0.077063,0.975793,2
474.2244,-0.145118,-0.082067,0.957778,2
474.2712,-0.144117,-0.085069,0.960781,2
474.318,-0.137111,-0.085069,0.956777,2
474.3648,-0.154125,-0.084068,0.956777,2
474.4116,-0.151123,-0.08607,0.951773,2
474.4584,-0.142115,-0.080065,0.953775,2
474.5052,-0.146119,-0.079064,0.943767,2
474.552,-0.150122,-0.082067,0.964784,2
474.5988,-0.156127,-0.089072,0.965785,2
474.6456,-0.151123,-0.088072,0.962782,2
474.6924,-0.150122,-0.082067,0.963783,2
474.7392,-0.146119,-0.075061,0.982799,2
474.786,-0.153124,-0.08607,0.978795,2
474.8328,-0.151123,-0.081066,0.965785,2
474.8796,-0.146119,-0.082067,0.970789,2
474.9264,-0.14712,-0.08607,0.961781,2
474.9732,-0.144117,-0.08607,0.962782,2
475.02,-0.146119,-0.087071,0.963783,2
475.0668,-0.149121,-0.084068,0.97179,2
475.1136,-0.136111,-0.07406,0.962782,2
475.1604,-0.130106,-0.079064,0.983799,2
475.2072,-0.14712,-0.088072,0.963783,2
475.254,-0.138112,-0.08607,0.967786,2
475.3008,-0.144117,-0.083067,0.965785,2
475.3476,-0.149121,-0.08607,0.934759,2
475.3944,-0.146119,-0.088072,0.946769,2
475.4412,-0.150122,-0.089072,0.956777,2
475.488,-0.14712,-0.08607,0.961781,2
475.5348,-0.151123,-0.085069,0.955777,2
475.5816,-0.136111,-0.088072,0.989804,2
475.6284,-0.144117,-0.093076,0.966785,2
475.6752,-0.139113,-0.091074,0.944768,2
475.722,-0.157128,-0.08607,0.95978,2
475.7688,-0.150122,-0.084068,0.990805,2
475.8156,-0.152124,-0.081066,0.963783,2
475.8624,-0.140114,-0.081066,0.968787,2
475.9092,-0.146119,-0.084068,0.964784,2
475.956,-0.14812,-0.085069,0.968787,2
476.0028,-0.149121,-0.084068,0.967786,2
476.0496,-0.13511,-0.085069,0.980797,2
476.0964,-0.142115,-0.085069,0.964784,2
476.1432,-0.138112,-0.085069,0.968787,2
476.19,-0.157128,-0.091074,0.945768,2
476.2368,-0.153124,-0.089072,0.948771,2
476.2836,-0.149121,-0.08607,0.967786,2
476.3304,-0.169137,-0.089072,0.952774,2
476.3772,-0.16013,-0.089072,0.941765,2
476.424,-0.14812,-0.084068,0.965785,2
476.4708,-0.150122,-0.084068,0.966785,2
476.5176,-0.146119,-0.08607,0.960781,2
476.5644,-0.150122,-0.092075,0.962782,2
476.6112,-0.149121,-0.085069,0.964784,2
476.658,-0.146119,-0.088072,0.967786,2
476.7048,-0.145118,-0.085069,0.963783,2
476.7516,-0.14812,-0.089072,0.942766,2
476.7984,-0.150122,-0.085069,0.95978,2
476.8452,-0.139113,-0.085069,0.960781,2
476.892,-0.142115,-0.087071,0.964784,2
476.9388,-0.130106,-0.084068,0.945768,2
476.9856,-0.143116,-0.082067,0.95978,2
477.0324,-0.161131,-0.089072,0.94777,2
477.0792,-0.146119,-0.084068,0.973791,2
477.126,-0.128104,-0.083067,0.97179,2
477.1728,-0.137111,-0.081066,0.975793,2
477.2196,-0.142115,-0.087071,0.979796,2
477.2664,-0.142115,-0.087071,0.983799,2
477.3132,-0.152124,-0.093076,0.95978,2
477.36,-0.145118,-0.082067,0.962782,2
477.4068,-0.152124,-0.08607,0.966785,2
477.4536,-0.165134,-0.089072,0.943767,2
477.5004,-0.155126,-0.083067,0.994808,2
477.5472,-0.158128,-0.089072,0.954776,2
477.594,-0.14712,-0.083067,0.965785,2
477.6408,-0.145118,-0.089072,0.968787,2
477.6876,-0.150122,-0.083067,0.95978,2
477.7344,-0.14712,-0.085069,0.973791,2
477.7812,-0.142115,-0.080065,0.978795,2
477.828,-0.150122,-0.082067,0.968787,2
477.8748,-0.162132,-0.090073,0.968787,2
477.9216,-0.149121,-0.087071,0.962782,2
477.9684,-0.144117,-0.089072,0.961781,2
478.0152,-0.155126,-0.090073,0.968787,2
478.062,-0.14712,-0.079064,0.957778,2
478.1088,-0.143116,-0.083067,0.966785,2
478.1556,-0.138112,-0.084068,0.963783,2
478.2024,-0.146119,-0.087071,0.967786,2
478.2492,-0.139113,-0.083067,0.969788,2
478.296,-0.145118,-0.081066,0.965785,2
478.3428,-0.157128,-0.083067,0.97279,2
478.3896,-0.158128,-0.084068,0.957778,2
478.4364,-0.14712,-0.080065,0.970789,2
478.4832,-0.14812,-0.084068,0.961781,2
478.53,-0.137111,-0.083067,0.990805,2
478.5768,-0.149121,-0.085069,0.9848,2
478.6236,-0.150122,-0.088072,0.960781,2
478.6704,-0.14712,-0.08607,0.963783,2
478.7172,-0.164133,-0.095077,0.941765,2
478.764,-0.145118,-0.08607,0.963783,2
478.8108,-0.149121,-0.082067,0.955777,2
478.8576,-0.142115,-0.084068,0.97279,2
478.9044,-0.155126,-0.090073,0.944768,2
478.9512,-0.16013,-0.095077,0.937762,2
478.998,-0.154125,-0.08607,0.954776,2
479.0448,-0.14812,-0.084068,0.966785,2
479.0916,-0.141115,-0.085069,0.99681,2
479.1384,-0.142115,-0.083067,0.964784,2
479.1852,-0.149121,-0.08607,0.939764,2
479.232,-0.145118,-0.082067,0.965785,2
479.2788,-0.142115,-0.085069,0.967786,2
479.3256,-0.146119,-0.088072,0.966785,2
479.3724,-0.146119,-0.082067,0.952774,2
479.4192,-0.145118,-0.083067,0.970789,2
479.466,-0.14812,-0.083067,0.955777,2
479.5128,-0.156127,-0.084068,0.950773,2
479.5596,-0.146119,-0.088072,0.958779,2
479.6064,-0.133108,-0.084068,0.966785,2
479.6532,-0.151123,-0.08607,0.938763,2
479.7,-0.149121,-0.08607,0.965785,2
479.7468,-0.14712,-0.088072,0.95978,2
479.7936,-0.158128,-0.08607,0.946769,2
479.8404,-0.144117,-0.078063,0.987803,2
479.8872,-0.146119,-0.083067,0.969788,2
479.934,-0.161131,-0.085069,0.961781,2
479.9808,-0.14812,-0.084068,0.961781,2
480.0276,-0.14712,-0.084068,0.95978,2
480.0744,-0.142115,-0.083067,0.966785,2
480.1212,-0.142115,-0.08607,0.979796,2
480.168,-0.144117,-0.085069,0.969788,2
480.2148,-0.154125,-0.088072,0.95978,2
480.2616,-0.149121,-0.093076,0.962782,2
480.3084,-0.161131,-0.090073,0.939764,2
480.3552,-0.152124,-0.092075,0.956777,2
480.402,-0.155126,-0.088072,0.946769,2
480.4488,-0.151123,-0.084068,0.966785,2
480.4956,-0.150122,-0.083067,0.961781,2
480.5424,-0.163133,-0.080065,0.968787,2
480.5892,-0.149121,-0.084068,0.945768,2
480.636,-0.151123,-0.085069,0.966785,2
480.6828,-0.149121,-0.087071,0.973791,2
480.7296,-0.154125,-0.080065,0.976794,2
480.7764,-0.143116,-0.092075,0.949772,2
480.8232,-0.143116,-0.088072,0.965785,2
480.87,-0.138112,-0.082067,0.979796,2
480.9168,-0.126102,-0.080065,0.974792,2
480.9636,-0.141115,-0.081066,0.97179,2
481.0104,-0.16013,-0.092075,0.954776,2
481.0572,-0.151123,-0.085069,0.960781,2
481.104,-0.150122,-0.087071,0.964784,2
481.1508,-0.143116,-0.088072,0.968787,2
481.1976,-0.139113,-0.084068,0.983799,2
481.2444,-0.14812,-0.087071,0.969788,2
481.2912,-0.153124,-0.089072,0.97279,2
481.338,-0.158128,-0.091074,0.957778,2
481.3848,-0.154125,-0.085069,0.963783,2
481.4316,-0.139113,-0.084068,0.980797,2
481.4784,-0.149121,-0.088072,0.960781,2
481.5252,-0.146119,-0.090073,0.979796,2
481.572,-0.145118,-0.08607,0.964784,2
481.6188,-0.157128,-0.091074,0.955777,2
481.6656,-0.144117,-0.082067,0.967786,2
481.7124,-0.144117,-0.081066,0.976794,2
481.7592,-0.11109,-0.081066,1.013824,2
481.806,-0.129105,-0.082067,0.961781,2
481.8528,-0.141115,-0.079064,0.966785,2
481.8996,-0.14812,-0.085069,0.965785,2
481.9464,-0.141115,-0.088072,0.966785,2
481.9932,-0.142115,-0.088072,0.97179,2
482.04,-0.146119,-0.087071,0.965785,2
482.0868,-0.139113,-0.087071,0.957778,2
482.1336,-0.137111,-0.08607,0.951773,2
482.1804,-0.140114,-0.08607,0.969788,2
482.2272,-0.144117,-0.083067,0.97279,2
482.274,-0.14812,-0.089072,0.936761,2
482.3208,-0.139113,-0.084068,0.970789,2
482.3676,-0.137111,-0.087071,0.960781,2
482.4144,-0.154125,-0.093076,0.958779,2
482.4612,-0.153124,-0.088072,0.966785,2
482.508,-0.141115,-0.088072,0.965785,2
482.5548,-0.141115,-0.083067,0.969788,2
482.6016,-0.137111,-0.083067,0.968787,2
482.6484,-0.142115,-0.082067,0.982799,2
482.6952,-0.149121,-0.085069,0.963783,2
482.742,-0.149121,-0.083067,0.9848,2
482.7888,-0.143116,-0.083067,0.961781,2
482.8356,-0.146119,-0.084068,0.952774,2
482.8824,-0.13511,-0.080065,0.975793,2
482.9292,-0.14712,-0.077063,0.962782,2
482.976,-0.141115,-0.084068,0.967786,2
483.0228,-0.145118,-0.094076,0.95978,2
483.0696,-0.151123,-0.088072,0.97179,2
483.1164,-0.150122,-0.079064,0.970789,2
483.1632,-0.145118,-0.08607,0.979796,2
483.21,-0.144117,-0.084068,0.979796,2
483.2568,-0.150122,-0.08607,0.957778,2
483.3036,-0.14812,-0.081066,0.962782,2
483.3504,-0.150122,-0.08607,0.958779,2
483.3972,-0.140114,-0.083067,0.957778,2
483.444,-0.14712,-0.08607,0.966785,2
483.4908,-0.157128,-0.083067,0.97179,2
483.5376,-0.152124,-0.08607,0.951773,2
483.5844,-0.14712,-0.088072,0.963783,2
483.6312,-0.142115,-0.081066,0.982799,2
483.678,-0.14712,-0.079064,0.966785,2
483.7248,-0.134109,-0.077063,0.987803,2
483.7716,-0.141115,-0.085069,0.963783,2
483.8184,-0.137111,-0.081066,0.957778,2
483.8652,-0.152124,-0.089072,0.953775,2
483.912,-0.14812,-0.088072,0.946769,2
483.9588,-0.140114,-0.088072,0.963783,2
484.0056,-0.141115,-0.084068,0.974792,2
484.0524,-0.144117,-0.078063,0.970789,2
484.0992,-0.149121,-0.085069,0.963783,2
484.146,-0.16013,-0.091074,0.958779,2
484.1928,-0.155126,-0.087071,0.962782,2
484.2396,-0.156127,-0.085069,0.965785,2
484.2864,-0.161131,-0.084068,0.962782,2
484.3332,-0.152124,-0.082067,0.967786,2
484.38,-0.14812,-0.084068,0.963783,2
484.4268,-0.14712,-0.080065,0.97179,2
484.4736,-0.156127,-0.085069,0.951773,2
484.5204,-0.149121,-0.079064,0.95978,2
484.5672,-0.150122,-0.088072,0.954776,2
484.614,-0.133108,-0.080065,0.978795,2
484.6608,-0.14812,-0.081066,0.97279,2
484.7076,-0.156127,-0.084068,0.963783,2
484.7544,-0.145118,-0.085069,0.95978,2
484.8012,-0.137111,-0.082067,0.990805,2
484.848,-0.14812,-0.083067,0.966785,2
484.8948,-0.137111,-0.080065,0.983799,2
484.9416,-0.137111,-0.077063,0.981798,2
484.9884,-0.151123,-0.08607,0.955777,2
485.0352,-0.14712,-0.082067,0.961781,2
485.082,-0.140114,-0.087071,0.966785,2
485.1288,-0.138112,-0.079064,0.969788,2
485.1756,-0.128104,-0.080065,0.969788,2
485.2224,-0.140114,-0.080065,0.960781,2
485.2692,-0.166135,-0.080065,0.969788,2
485.316,-0.151123,-0.087071,0.966785,2
485.3628,-0.151123,-0.088072,0.965785,2
485.4096,-0.14712,-0.078063,0.973791,2
485.4564,-0.153124,-0.082067,0.961781,2
485.5032,-0.150122,-0.081066,0.969788,2
485.55,-0.143116,-0.080065,0.979796,2
485.5968,-0.154125,-0.092075,0.945768,2
485.6436,-0.142115,-0.088072,0.969788,2
485.6904,-0.14712,-0.089072,0.975793,2
485.7372,-0.143116,-0.084068,0.979796,2
485.784,-0.14812,-0.08607,0.962782,2
485.8308,-0.149121,-0.085069,0.970789,2
485.8776,-0.13511,-0.081066,0.990805,2
485.9244,-0.153124,-0.088072,0.97279,2
485.9712,-0.161131,-0.097079,0.941765,2
486.018,-0.151123,-0.085069,0.964784,2
486.0648,-0.150122,-0.083067,0.962782,2
486.1116,-0.141115,-0.091074,0.962782,2
486.1584,-0.150122,-0.084068,0.97279,2
486.2052,-0.151123,-0.08607,0.968787,2
486.252,-0.151123,-0.083067,0.968787,2
486.2988,-0.152124,-0.079064,0.970789,2
486.3456,-0.152124,-0.08607,0.966785,2
486.3924,-0.144117,-0.080065,0.966785,2
486.4392,-0.153124,-0.088072,0.95978,2
486.486,-0.16013,-0.093076,0.93576,2
486.5328,-0.150122,-0.088072,0.960781,2
486.5796,-0.151123,-0.089072,0.964784,2
486.6264,-0.159129,-0.095077,0.951773,2
486.6732,-0.128104,-0.083067,0.979796,2
486.72,-0.149121,-0.087071,0.966785,2
486.7668,-0.143116,-0.097079,0.95978,2
486.8136,-0.149121,-0.090073,0.954776,2
486.8604,-0.157128,-0.087071,0.946769,2
486.9072,-0.143116,-0.081066,0.978795,2
486.954,-0.153124,-0.087071,0.964784,2
487.0008,-0.159129,-0.08607,0.946769,2
487.0476,-0.145118,-0.085069,0.958779,2
487.0944,-0.142115,-0.083067,0.989804,2
487.1412,-0.144117,-0.085069,0.976794,2
487.188,-0.146119,-0.088072,0.968787,2
487.2348,-0.156127,-0.078063,0.946769,2
487.2816,-0.149121,-0.094076,0.948771,2
487.3284,-0.156127,-0.088072,0.963783,2
487.3752,-0.143116,-0.080065,0.963783,2
487.422,-0.145118,-0.085069,0.966785,2
487.4688,-0.14712,-0.082067,0.975793,2
487.5156,-0.149121,-0.091074,0.956777,2
487.5624,-0.139113,-0.083067,0.968787,2
487.6092,-0.140114,-0.081066,0.97279,2
487.656,-0.14812,-0.087071,0.967786,2
487.7028,-0.146119,-0.085069,0.962782,2
487.7496,-0.14812,-0.083067,0.980797,2
487.7964,-0.139113,-0.084068,0.974792,2
487.8432,-0.139113,-0.08607,0.961781,2
487.89,-0.140114,-0.084068,0.975793,2
487.9368,-0.146119,-0.094076,0.951773,2
487.9836,-0.142115,-0.084068,0.988803,2
488.0304,-0.149121,-0.084068,0.977794,2
488.0772,-0.153124,-0.083067,0.975793,2
488.124,-0.152124,-0.084068,0.949772,2
488.1708,-0.146119,-0.081066,0.976794,2
488.2176,-0.149121,-0.084068,0.966785,2
488.2644,-0.155126,-0.091074,0.940764,2
488.3112,-0.146119,-0.081066,0.966785,2
488.358,-0.150122,-0.087071,0.95978,2
488.4048,-0.133108,-0.078063,0.982799,2
488.4516,-0.121098,-0.068055,0.974792,2
488.4984,-0.1231,-0.081066,0.995809,2
488.5452,-0.145118,-0.083067,0.980797,2
488.592,-0.145118,-0.087071,0.963783,2
488.6388,-0.14812,-0.08607,0.969788,2
488.6856,-0.143116,-0.085069,0.982799,2
488.7324,-0.142115,-0.080065,0.980797,2
488.7792,-0.127103,-0.084068,0.957778,2
488.826,-0.14812,-0.085069,0.961781,2
488.8728,-0.152124,-0.08607,0.967786,2
488.9196,-0.146119,-0.091074,0.950773,2
488.9664,-0.144117,-0.084068,0.963783,2
489.0132,-0.149121,-0.085069,0.97279,2
489.06,-0.149121,-0.085069,0.966785,2
489.1068,-0.146119,-0.087071,0.957778,2
489.1536,-0.149121,-0.089072,0.957778,2
489.2004,-0.153124,-0.083067,0.957778,2
489.2472,-0.151123,-0.090073,0.931757,2
489.294,-0.157128,-0.091074,0.939764,2
489.3408,-0.154125,-0.094076,0.963783,2
489.3876,-0.141115,-0.088072,0.956777,2
489.4344,-0.14712,-0.08607,0.963783,2
489.4812,-0.122099,-0.079064,0.97279,2
489.528,-0.145118,-0.088072,0.973791,2
489.5748,-0.140114,-0.08607,0.992807,2
489.6216,-0.138112,-0.081066,0.987803,2
489.6684,-0.150122,-0.084068,0.954776,2
489.7152,-0.139113,-0.084068,0.952774,2
489.762,-0.157128,-0.084068,0.97179,2
489.8088,-0.154125,-0.081066,0.964784,2
489.8556,-0.152124,-0.08607,0.958779,2
489.9024,-0.141115,-0.082067,0.983799,2
489.9492,-0.149121,-0.087071,0.968787,2
489.996,-0.146119,-0.089072,0.963783,2
490.0428,-0.156127,-0.089072,0.962782,2
490.0896,-0.166135,-0.08607,0.953775,2
490.1364,-0.142115,-0.079064,0.977794,2
490.1832,-0.149121,-0.088072,0.956777,2
490.23,-0.152124,-0.090073,0.962782,2
490.2768,-0.149121,-0.087071,0.954776,2
490.3236,-0.151123,-0.084068,0.951773,2
490.3704,-0.153124,-0.084068,0.951773,2
490.4172,-0.14812,-0.088072,0.951773,2
490.464,-0.145118,-0.085069,0.970789,2
490.5108,-0.154125,-0.081066,1.005817,2
490.5576,-0.150122,-0.081066,0.961781,2
490.6044,-0.136111,-0.082067,0.970789,2
490.6512,-0.140114,-0.084068,0.97179,2
490.698,-0.145118,-0.083067,0.969788,2
490.7448,-0.134109,-0.082067,1.001814,2
490.7916,-0.16013,-0.089072,0.94777,2
490.8384,-0.151123,-0.088072,0.957778,2
490.8852,-0.152124,-0.085069,0.966785,2
490.932,-0.142115,-0.087071,0.966785,2
490.9788,-0.14712,-0.087071,0.955777,2
491.0256,-0.142115,-0.078063,0.966785,2
491.0724,-0.144117,-0.084068,0.956777,2
491.1192,-0.157128,-0.08607,0.957778,2
491.166,-0.157128,-0.087071,0.955777,2
491.2128,-0.146119,-0.082067,0.985801,2
491.2596,-0.150122,-0.082067,0.97279,2
491.3064,-0.137111,-0.088072,0.968787,2
491.3532,-0.14712,-0.08607,0.962782,2
491.4,-0.146119,-0.084068,0.964784,2
491.4468,-0.146119,-0.085069,0.961781,2
491.4936,-0.149121,-0.084068,0.973791,2
491.5404,-0.14812,-0.081066,0.94777,2
491.5872,-0.156127,-0.088072,0.918746,2
491.634,-0.149121,-0.087071,0.92275,2
491.6808,-0.157128,-0.090073,0.946769,2
491.7276,-0.153124,-0.090073,0.944768,2
491.7744,-0.149121,-0.089072,0.95978,2
491.8212,-0.146119,-0.092075,0.952774,2
491.868,-0.145118,-0.084068,0.960781,2
491.9148,-0.126102,-0.081066,0.976794,2
491.9616,-0.140114,-0.083067,0.960781,2
492.0084,-0.149121,-0.084068,0.950773,2
492.0552,-0.143116,-0.081066,0.960781,2
492.102,-0.14712,-0.083067,0.97279,2
492.1488,-0.14712,-0.089072,0.977794,2
492.1956,-0.141115,-0.081066,0.990805,2
492.2424,-0.146119,-0.083067,0.961781,2
492.2892,-0.144117,-0.083067,0.952774,2
492.336,-0.143116,-0.087071,0.968787,2
492.3828,-0.141115,-0.08607,0.968787,2
492.4296,-0.144117,-0.087071,0.974792,2
492.4764,-0.161131,-0.090073,0.969788,2
492.5232,-0.143116,-0.084068,0.976794,2
492.57,-0.138112,-0.084068,0.973791,2
492.6168,-0.143116,-0.083067,0.966785,2
492.6636,-0.14812,-0.090073,0.956777,2
492.7104,-0.14712,-0.087071,0.958779,2
492.7572,-0.149121,-0.08607,0.95978,2
492.804,-0.143116,-0.088072,0.961781,2
492.8508,-0.139113,-0.081066,0.95978,2
492.8976,-0.146119,-0.085069,0.97179,2
492.9444,-0.131107,-0.083067,0.986802,2
492.9912,-0.142115,-0.089072,0.982799,2
493.038,-0.145118,-0.08607,0.970789,2
493.0848,-0.144117,-0.089072,0.977794,2
493.1316,-0.146119,-0.087071,0.975793,2
493.1784,-0.154125,-0.085069,0.962782,2
493.2252,-0.140114,-0.079064,0.981798,2
493.272,-0.150122,-0.08607,0.966785,2
493.3188,-0.145118,-0.083067,0.966785,2
493.3656,-0.151123,-0.089072,0.95978,2
493.4124,-0.155126,-0.090073,0.97179,2
493.4592,-0.140114,-0.087071,0.954776,2
493.506,-0.156127,-0.083067,0.97179,2
493.5528,-0.153124,-0.085069,0.953775,2
493.5996,-0.144117,-0.090073,0.968787,2
493.6464,-0.154125,-0.089072,0.957778,2
493.6932,-0.14712,-0.088072,0.969788,2
493.74,-0.149121,-0.083067,0.968787,2
493.7868,-0.144117,-0.084068,0.966785,2
493.8336,-0.140114,-0.088072,0.97179,2
493.8804,-0.137111,-0.085069,0.97279,2
493.9272,-0.14712,-0.080065,0.980797,2
493.974,-0.131107,-0.079064,0.981798,2
494.0208,-0.141115,-0.084068,0.958779,2
494.0676,-0.144117,-0.085069,0.97179,2
494.1144,-0.14812,-0.094076,0.976794,2
494.1612,-0.159129,-0.088072,0.951773,2
494.208,-0.146119,-0.083067,0.969788,2
494.2548,-0.151123,-0.081066,0.965785,2
494.3016,-0.137111,-0.078063,0.978795,2
494.3484,-0.146119,-0.08607,0.958779,2
494.3952,-0.16013,-0.089072,0.949772,2
494.442,-0.165134,-0.089072,0.933759,2
494.4888,-0.155126,-0.082067,0.963783,2
494.5356,-0.137111,-0.077063,0.980797,2
494.5824,-0.14812,-0.085069,0.982799,2
494.6292,-0.14712,-0.084068,0.968787,2
494.676,-0.145118,-0.083067,0.964784,2
494.7228,-0.140114,-0.084068,0.965785,2
494.7696,-0.126102,-0.081066,0.969788,2
494.8164,-0.121098,-0.079064,0.977794,2
494.8632,-0.134109,-0.088072,0.973791,2
494.91,-0.144117,-0.088072,0.970789,2
494.9568,-0.152124,-0.088072,0.969788,2
495.0036,-0.150122,-0.088072,0.964784,2
495.0504,-0.137111,-0.082067,0.963783,2
495.0972,-0.145118,-0.085069,0.961781,2
495.144,-0.152124,-0.084068,0.968787,2
495.1908,-0.139113,-0.081066,0.983799,2
495.2376,-0.142115,-0.083067,0.979796,2
495.2844,-0.146119,-0.080065,0.955777,2
495.3312,-0.154125,-0.084068,0.969788,2
495.378,-0.145118,-0.082067,0.970789,2
495.4248,-0.152124,-0.08607,0.958779,2
495.4716,-0.14712,-0.08607,0.958779,2
495.5184,-0.149121,-0.093076,0.956777,2
495.5652,-0.16013,-0.087071,0.950773,2
495.612,-0.146119,-0.084068,0.967786,2
495.6588,-0.153124,-0.08607,0.954776,2
495.7056,-0.14812,-0.087071,0.944768,2
495.7524,-0.156127,-0.084068,0.967786,2
495.7992,-0.155126,-0.088072,0.945768,2
495.846,-0.143116,-0.083067,0.980797,2
495.8928,-0.131107,-0.083067,0.990805,2
495.9396,-0.151123,-0.087071,0.975793,2
495.9864,-0.153124,-0.084068,0.943767,2
496.0332,-0.139113,-0.080065,0.973791,2
496.08,-0.145118,-0.087071,0.968787,2
496.1268,-0.14712,-0.084068,0.968787,2
496.1736,-0.141115,-0.076062,0.99681,2
496.2204,-0.140114,-0.081066,0.970789,2
496.2672,-0.144117,-0.083067,0.970789,2
496.314,-0.149121,-0.080065,0.967786,2
496.3608,-0.13511,-0.084068,0.977794,2
496.4076,-0.128104,-0.082067,0.987803,2
496.4544,-0.134109,-0.079064,1.005817,2
496.5012,-0.14712,-0.085069,0.9848,2
496.548,-0.146119,-0.083067,0.967786,2
496.5948,-0.139113,-0.082067,0.977794,2
496.6416,-0.131107,-0.083067,0.983799,2
496.6884,-0.144117,-0.088072,0.963783,2
496.7352,-0.129105,-0.087071,0.990805,2
496.782,-0.146119,-0.084068,0.968787,2
496.8288,-0.158128,-0.082067,0.968787,2
496.8756,-0.165134,-0.088072,0.94777,2
496.9224,-0.150122,-0.084068,0.966785,2
496.9692,-0.139113,-0.072059,1.019829,2
497.016,-0.149121,-0.083067,0.966785,2
497.0628,-0.134109,-0.079064,0.969788,2
497.1096,-0.136111,-0.078063,0.978795,2
497.1564,-0.142115,-0.081066,0.976794,2
497.2032,-0.152124,-0.081066,0.954776,2
497.25,-0.146119,-0.084068,0.950773,2
497.2968,-0.154125,-0.088072,0.946769,2
497.3436,-0.151123,-0.090073,0.969788,2
497.3904,-0.149121,-0.088072,0.965785,2
497.4372,-0.146119,-0.08607,0.964784,2
497.484,-0.14712,-0.08607,0.963783,2
497.5308,-0.14712,-0.087071,0.968787,2
497.5776,-0.149121,-0.087071,0.968787,2
497.6244,-0.14812,-0.084068,0.974792,2
497.6712,-0.155126,-0.088072,0.97179,2
497.718,-0.146119,-0.081066,0.974792,2
497.7648,-0.14712,-0.082067,0.969788,2
497.8116,-0.14812,-0.081066,0.961781,2
497.8584,-0.14712,-0.081066,0.964784,2
497.9052,-0.143116,-0.080065,0.980797,2
497.952,-0.145118,-0.083067,0.961781,2
497.9988,-0.155126,-0.081066,0.92375,2
498.0456,-0.150122,-0.081066,0.969788,2
498.0924,-0.152124,-0.092075,0.951773,2
498.1392,-0.163133,-0.08607,0.963783,2
498.186,-0.156127,-0.087071,0.956777,2
498.2328,-0.149121,-0.088072,0.965785,2
498.2796,-0.155126,-0.08607,0.964784,2
498.3264,-0.142115,-0.077063,0.967786,2
498.3732,-0.136111,-0.080065,0.969788,2
498.42,-0.149121,-0.081066,0.967786,2
498.4668,-0.14712,-0.089072,0.973791,2
498.5136,-0.13511,-0.083067,0.97179,2
498.5604,-0.154125,-0.083067,0.975793,2
498.6072,-0.154125,-0.084068,0.963783,2
498.654,-0.155126,-0.087071,0.969788,2
498.7008,-0.139113,-0.080065,0.973791,2
498.7476,-0.149121,-0.081066,0.974792,2
498.7944,-0.151123,-0.087071,0.962782,2
498.8412,-0.145118,-0.089072,0.967786,2
498.888,-0.14812,-0.084068,0.965785,2
498.9348,-0.153124,-0.085069,0.964784,2
498.9816,-0.138112,-0.081066,0.963783,2
499.0284,-0.149121,-0.083067,0.940764,2
499.0752,-0.142115,-0.077063,0.965785,2
499.122,-0.134109,-0.088072,0.961781,2
499.1688,-0.133108,-0.090073,0.955777,2
499.2156,-0.143116,-0.085069,0.974792,2
499.2624,-0.149121,-0.08607,0.967786,2
